date,kathas,venue_and_time,district,state,country,artists,organiser,updated_by,source_file
09-06-10,Nalacheritham 4,Thrissur,Thrissur,Kerala,India,"Bahuka: Kala. Gopi, Damayanthi: Margi Vijayakumar, Kesini: Madhu Varanasi, Pattu: Kala. Babu Namboothiri, Kalanilayam Rajeev, Chenda: Kuroor Vasudevan Namboothiri, Maddalam: Kala. Shankara Warrier",,Hari,archive2010-2q.asp
08-06-10,Nalacheritham 3,Thrissur,Thrissur,Kerala,India,"Nala: Ettumanoor Kannan, Karkodakan: Kala. Hari R. Nair, Bahuka: Kala. Vasu Pisharody, Varshneyan: Thiruvalla Harikumar, Jivalan: Thiruvalla Sadashivan, Sudeva: Kala. Kesavan Namboothiri, Damayanthi: ",,Hari,archive2010-2q.asp
07-06-10,Nalacheritham 2,Thrissur,Thrissur,Kerala,India,"Nala: Kala. Gopi, Damayanthi: Margi Vijayakumar, Kali: Nelliyod Vasudevan Namboothiri, Dwaparan: Kottakkal Devadas, Pushkara: Kala. Balasubramanian, Kattalan: Sadanam Naripatta Narayanan Namboothiri, ",,Hari,archive2010-2q.asp
06-06-10,"Purapad, Melapadam, Kuchella Vrittam",Thripunithura,Ernakulam,Kerala,India,"Kuchella: Nelliyod Vasudevan Namboothiri, Krishna: FACT Padmanabhan, Rukmini: Kalanilayam Gopalakrishnan, Kuchella Patni: Oyoor Ramachandran, Pattu: Kala. Mohanakrishnan, Kala. Harish, Chenda: Kala. V",,Praveen,archive2010-2q.asp
06-06-10,Nalacheritham 1,Thrissur,Thrissur,Kerala,India,"Nala: Kala. Vasu Pisharody, Hamsa: Kala. Balasubramanian, Damayanthi: Margi Vijayakumar, Sakhi: Madhu Varansi, Kalanilayam Vinod, Narada: Kalanilayam Vinod, Pattu: Kala. Babu Namboothiri, Kalanilayam ",,Hari,archive2010-2q.asp
05-06-10,"Kalakeyavadham(Urvasi),Rajasuyam,Kiratham","Cherpu, Trichur,9pm",Trichur,Kerala,India,"4.30pm-V.R.Deleepkumar's Kacheri. 7.30pm-Purushardhakuthu. 9pm-Kathakali Urvasi-Kala:Shanmukhadas,Sakhi-Kala:Kasinadhan,Arjunan(Kalakeyavadham)-Kala:Mayanadu Rajive,Indran-Kala:Suchendran,Jarasandhan-",KPC Bhattathirippad's 'ASETHI',"Mani,Vathukkodam",archive2010-2q.asp
05-06-10,"KALAKEYAVADHAM(URVASI),RAJASOOYAM,KIRATHAM","Cherpu Community Hall, at 9.00 pm",THRISSUR,Kerala,India,"Kala.Shanmughan(URVASI),Kala.Rajeevan(ARJUNA),Kala.Sucheendran(INDRAN),Nelliyodu(JARASANDHAN),Kala.Balasubrahmanian(SISUPALAN),Kala.Neeraj(BHEEMAN),Kala.Arun Warrier(ARJUNAN),Sadanam Krishnadas(KATTAL",K.P.C.MASH'S ASHEETHI CELEBRATION,P.C.RAMAVARMA,archive2010-2q.asp
04-06-10,Nalacheritham 4,Thirunakkara Kottayam,Kottayam,Kerala,India,"Bahuka: Kala. Gopi, Damayanthi: Margi Vijayakumar, Kesini: Madhu Varanasi, Pattu: Pathiyoor Shankarankutty, Kalanilayam Rajeev, Chenda: Kala. Unnikrishnan, Maddalam: Kottakkal Ravi, Chutti: Kalanilaya",,Jaya,archive2010-2q.asp
03-06-10,Nalacheritham 3,Thirunakkara Kottayam,Kottayam,Kerala,India,"Nala: Ettumanoor Kannan, Karkodakan: Kala. Balakrishnan, Bahuka: Kala. Vasu Pisharody, Rithuparna: Madhu Varanasi, Sudeva: Mathoor Govindankutty, Damayanthi: Kudamaloor Muralikrishnan, Jivalan: Thiruv",,Jaya,archive2010-2q.asp
02-06-10,Nalacheritham 2,Thirunakkara Kottayam,Kottayam,Kerala,India,"Nala: Kottakkal Chandrashekara Warrier, Damayanthi: Kottakkal Vasudevan, Pushkara: Kottakkal Kesavan, Kali: Nelliyodu Vasudevan Namboothiri, Dwaparan: Thiruvalla Babu, Indra: Madhu Varanasi, Kattalan:",,Jaya,archive2010-2q.asp
01-06-10,Nalacheritham 1,Thirunakkara Kottayam,Kottayam,Kerala,India,"Nala: Thonnakkal Peethambaran, Hamsa: Madavoor Vasudevan Nair, Damayanthi: Oyoor Ramachandran, Sakhi: Kalanilayam Vinod, Madhu Varanasi, Narada: Kalanilayam Vinod, Pattu: Kala. Balachandran, Kalanilay",,Jaya,archive2010-2q.asp
31-05-10,Rajasooyam,Palakkad,Palakkad,Kerala,India,"Kottakkal Chandrashekara Warrier, Kottakkal. Vasudevan, Kottakkal Kesavan, Kottakkal Unnikrishnan, Kottakkal Unnikrishnan A., Kottakkal Sudheer, Kottakkal Raj Mohan, etc, Pattu: Kottakkal Narayanan, K",,Hari,archive2010-2q.asp
30-05-10,Sri Guruvayurappan,Palakkad,Palakkad,Kerala,India,"Kottakkal Chandrashekara Warrier, Kottakkal. Vasudevan, Kottakkal Kesavan, Kottakkal Unnikrishnan, Kottakkal Unnikrishnan A., Kottakkal Sudheer, Kottakkal Raj Mohan, etc, Pattu: Kottakkal Narayanan, K",,Hari,archive2010-2q.asp
30-05-10,Kathakali workshop,"Folkland centre ,Payyanur",Kannur,Kerala,India,A 21 day long workshop starts from 30th May 2010 and ends on 20th June 2010. Workshop directed by Guru Sadanam Balakrishnan.,"Folkland- 0467-2210699, 9847305699",Folkland,archive2010-2q.asp
30-05-10,Kalayanasogandhikam,"Ambalapuza Sreekrishana Temple Nadakasala,6:30pm",Alapuza,Kerala,India,"Kottayam kathakalude avatharanavum silpasalaum may 26 to 30--- from 10am Kalakeyavadham(uthara bhagam) kaliude visakalanavum samvadhavum at sandarsan kathakalividyalayam, ambalapuza/ from 6:30pm Kalya","Sandarsan Kathakali Vidyalayam,Ambalapuza","Mani,Vathukkodam",archive2010-2q.asp
29-05-10,kalakeyavadham(Urvasi),"Ambalapuza Sreekrishana Temple Nadakasala,6:30pm",Alapuza,Kerala,India,"Kottayam kathakalude avatharanavum silpasalaum may 26 to 30--- from 10am Kalakeyavadham(poorvabhagam) kaliude visakalanavum samvadhavum at sandarsan kathakalividyalayam, ambalapuza/ from 6:30pm Kalake","Sandarsan Kathakali Vidyalayam,Ambalapuza","Mani,Vathukkodam",archive2010-2q.asp
29-05-10,Subhadraharanam,"valarkkav temple auditorium,anchery,trichur",Thrissur,Kerala,India,"kala;Shanmukhan(Arjunan),sucheendran(subhadra),neeraj(krishnan1),Kala:Rajeevan(balabhadran),Arun varrier(krishna2),Pattu:Nedumpilly Ram Mohan,Kala:Sudheesh,Chenda:Kala:Krishnadas,Kala:Harish,Maddalam:","9447867733 ,9497180352",P.C.Ramavarma,archive2010-2q.asp
28-05-10,kalakeyavadham(poorva bhagam),"Ambalapuza Sreekrishana Temple Nadakasala,6:30pm",Alapuza,Kerala,India,"Kottayam kathakalude avatharanavum silpasalaum may 26 to 30--- from 10am Kirmeravadham kaliude visakalanavum samvadhavum at sandarsan kathakalividyalayam, ambalapuza/ from 6:30pm Kalakeyavadham kali a","Sandarsan Kathakali Vidyalayam,Ambalapuza","Mani,Vathukkodam",archive2010-2q.asp
28-05-10,Seethaswayamvaram & Narakasuravadam,Kerala Kalamandalam 8.30 pm,Trichur,Kerala,India,"Parasuraman - Kal.Balasubramaniyan,Lalitha-Sad.Krishnankutty,Cheriya Narakasuran - Kala. Krishnakumar Nakrathundi - Kala.Ramachandran Unnithan,Valiya Narakasuran-Kotta.Devadas Kalasagar Award Presenta",Kala.Krishnankutty Poduval Anusmaranam 2010,Vivek P,archive2010-2q.asp
27-05-10,"Karnasapatham,Santhanagopalam","Sree VallabhaSwamy Temple,Thiruvalla",Pathanamthitta,Kerala,India,"Karnan- FACT Padmanabhan,Kunthi- Oyoor Ramachandran............. Paattu- Thiruvalla Gopikkuttan,Kal.Sajeevan , Maddalam- Kal Achutha Warrior",,GIRISH N IYER,archive2010-2q.asp
27-05-10,kirmeravadham(poorva bhagam),"Abalapuza Sreekrishana Temple Nadakasala,6:30pm",Alapuza,Kerala,India,"Kottayam kathakalude avatharanavum silpasalaum may 26 to 30--- from 10am bakavadham kaliude visakalanavum samvadhavum at sandarsan kathakalividyalayam, abalapuza. from 6:30pm kermeravadham kali at nad","Sandarsan Kathakali Vidyalayam,Abalapuza","Mani,Vathukkodam",archive2010-2q.asp
26-05-10,"panachapadavarude purappadu,Bakavadham(from lalitha to khadolkachan)","Abalapuza Sreekrishana Temple Nadakasala,6:30pm",Alapuza,Kerala,India,"Kottayam kathakalude avatharanavum silpasalaum may 26 to 30--- Darmaputhran & Khadolkachan-Kala:Arun Varyar,Bheman(purapadu)-Kala:Arun Kumar,Arjunan-Kala:Suchendran,Nakulan & Vyasan-Kala:Neraj,Sahadev","Sandarsan Kathakali Vidyalayam,Abalapuza","Mani,Vathukkodam",archive2010-2q.asp
24-05-10,"Purapad, Melapadam, Santhana Gopalam, Ambareesha Cheritham, Prahalada Cheritham, Gitopadesham",Sri Vallabha Kshetram Thiruvalla,Alleppey,Kerala,India,"Purapad: Unni, Brahmana: Kala. Vasu Pisharody, Brahmana patni: Kala. Krishnaprasad, Arjuna: Kala. Gopi, Krishna: Kala. Balasubramanian, Durvasa: Thonnakkal Peethambaran, Ambareesha: Sadanam Krishnanku",,Jaya,archive2010-2q.asp
23-05-10,Sabari Charithram By Radha Madhavan,"Padmashree Kalyana Mandapam Tali, Kozhikode at 1800 hr",Kozhikode,Kerala,India,"Etumanoor Kannan, Kala Sajan,Kala Manoj, Kala Shanmugham, Radhika Ranjeet, Neelima Ranjeet Patta Nedumballi RamMohan & Kalanilayam Babu Chenda Kalanilayam Udayan Namboodiri, Madalam Kala Venu , Chutti",Navarasam Mob no 8891799964,Radha Madhavan,archive2010-2q.asp
23-05-10,"Kiratham,Nizhalkuthu",Ettumanoor Mahaeva temple.Ettumanoor,Kottayam,Kerala,India,Maddalam-Kal.Achutha Warrior,KODIMARA PRATHISHTA MAHOTSAVAM,Girish,archive2010-2q.asp
22-05-10,"Karnasapatham,Santhanagopalam","Sree VallabhaSwami Temple,Thiruvalla",Pathanamthitta,Kerala,India,"KARNAN - FACT MOHANAN, KUNTHI - MATHOOR GOVINDAN KUTTY, DURYODHANAN - KAL PRADEEP",,Girish,archive2010-2q.asp
22-05-10,Ravanavijayam,"Chamgampuzha park, Edapally 6.30PM",Ernakulam,Kerala,India,Inchakad Ramachandran Pillai(Ravanan); RLV Gopi (doothan); RLV Radhakrishnan (Rambha); Palanad Divakaran; Kott Narayanan Vengeri (Music); Kal Vijayakrishnan (Chenda); Kalanilayam Manoj (Maddalam) ; Ch,Edapally Kathakali Aswadaka Sadas,Renjith R Ernakulam,archive2010-2q.asp
22-05-10,"Keli,Thodayam,Purappadu,Double Melappadam,Sree KrishnaVijayam?(Story of Thodupuzha Krishnan)","Sree Krishna Swamy Temple,Thodupuzha",Idukki,Kerala,India,,KODIMARA PRATHISHTA MAHOTSAVAM,GIRISH N IYER,archive2010-2q.asp
21-05-10,NIZHAKL KUTHU,"ERNAKULATHAPPAN HALL, ERNAKULAM 6 PM",Ernakulam,Kerala,India,"Injakkatu Ramachadran Pilla(Duryodhanan), Kala. Balasubramnain(Doothan), Margi Muralidharan Pilla(Trigarthan), Kala. Ratheesan(Malayan), Margi Harivalsan(Malayathi), Master Arjun(manikandan), Attingal",EKM KATHAKALI CLUB and SIVAKHETRASAMITI,Srikumar,archive2010-2q.asp
20-05-10,DAKSHAYAGAM,Kodalur Mullakkal Temple Pattambi,Palakkad,Kerala,India,DakshaKalaSivadasan IndraRoopesh SivaMahendran SathyKalaRajesh VeerabhadraKalaNarayanankutty BhadrakaliAravind PattuKalaJJayaprakash SadanamJyothishbabu ChendaKalaBalanarayananKrishnapraveen MaddalamK,KalaSivadasan 09387060935,DrRamanNambisan,archive2010-2q.asp
20-05-10,"Purappadu, Melappadam, Kuchela Vrittam","ChndrasekharapuramTemple, Muppathadam, Via Alwaye",Ernakulam,Kerala,India,"FACT Bhaskaran(Kuchelan), FACT Padmanabhan(Krishnan), Pattu - Kott. Madhu, Chenda - Kala Balaraman, Kala Krishnadas, Maddalam - Kala Sankara Varrier, Kala Sasi",,Srikumar,archive2010-2q.asp
16-05-10,Santhanagopalam,Vadakkumury Kunnamkat SivaTemple Pattambi 8PM,Palakkad,Kerala,India,Vesham BrahmanaKottakalNandakumaranNair PathniKalaRajesh ArjunaKalaSivadas KrishnaKalaNarayanankutty Pattu KalaMohanakrishnan VellinezhyDrAchuthankutty ChendaKalaVijayakrishan MaddalamKalaNarayanan,KalaSivdasan09387060935,Dr RamanNambisan,archive2010-2q.asp
15-05-10,"Dhuryodhanavadham,Santhanagopalam","Sree VallabhaSwami Temple,Thiruvall",Pathanamthitta,Kerala,India,"Kal.Rmachanran Unnithan,Chathannoor..........",,GIRISH N IYER,archive2010-2q.asp
15-05-10,"Dhuryodhanavadham,Santhanagopalam","Sree VallabhaSwami Temple,Thiruvall",Pathanamthitta,Kerala,India,"Kal.Rmachanran Unnithan,Chathannoor..........",,GIRISH N IYER,archive2010-2q.asp
15-05-10,"Sri Guruvayurappan, Kiratham",Panavalli (Chertala),Alapuzha,Kerala,India,"Kottakkal Chandrashekara Warrier, Kottakkal. Vasudevan, Kottakkal Kesavan, Kottakkal Unnikrishnan, Kottakkal Unnikrishnan A., Kottakkal Sudheer, Kottakkal Raj Mohan, etc, Pattu: Kottakkal Narayanan, K",,Hari,archive2010-2q.asp
14-05-10,,near attingal,,Kerala,India,kalamandalam gopi,,sef,archive2010-2q.asp
14-05-10,"Nalacheritham 2, Keechaka Vadham","Place-Navayikulam,near Kallambalm,Trivandrum district",Trivandrum,Kerala,India,"Nala: Kala. Gopi, Sadanam Krishnankutty, Kal.Ramachandran Unnithan, Damayanthi:Margi Vijayakumar, Keechaka:Kottakkal Chandrashekara Warrier, Pattu: Kottakkal Narayanan, etc",,Hari,archive2010-2q.asp
13-05-10,Bana Yudham(Krishnanattam),"TRIKKANNAPURAM Parthasaradhi Temple, Edappally 7PM",Ernakulam,Kerala,India,KRISHNANATTAM TROUPE,Kshatriya Kshema Samithi,Jayarajan,archive2010-2q.asp
10-05-10,"Santhana Gopalam, Ambareesha Charitham, Deshamukha Ravana, Duryodhana Vadham (from paripahi onwards)",Sri Vallabha Kshetram Thiruvalla 8:30 pm,Alleppey,Kerala,India,"Brahmana: Kala. Vasu Pisharody, Brahmana patni: Oyoor Ramachandran, Krishna: Thiruvalla Harikumar, Arjuna: Ettumanoor Kannan, Ambareesha: FACT Mohan, Durvasa: Thonnakkal Peethambaran, Vishnu: Aranmula",myself,Jaya Lindsey,archive2010-2q.asp
09-05-10,DASAMUKHA RAVANAN,Thrissur,Thrissur,Kerala,India,"Ravanan: Kala. Soman, Pattu: Kala. Mohanakrishnan, Kala. Harish, Chenda: Kala. Vijayakrishnan, Kalasagar Krishnapraveen, Maddalam: Kala. Venu, Kala. Aneesh",,Praveen,archive2010-2q.asp
09-05-10,Rajasooyam(Vadakkan),"Ayodhya auditorium,Payyannoor- 5pm",Kannur,Kerala,India,"KottakkalChandrasekharan, Kala.Ramachandran Unnithan, Kala.Babu Namboodiri, Kurror Vasudevan Namboodiri etc",Payyannoor Kathakaliyarangu,Dr.Pavithran,archive2010-2q.asp
08-05-10,KATHAKALISAMGEETHAKKACHERI,"Kalanilayam Hall, Irinjalakuda 6p m",Thrissur,Kerala,India,"Pattu: Kalamandalam Babu Namboothiri, Kalamandalam Hareeshkumar, Chenda: R.V.Gopeekrishnan,Maddalam: Kalamandalam Rajanarayanan, Edakka: Kalanilayam Unnikrishnan","Kathakali Club,Irinjalakuda 9249 800700",M.K.ANIYAN,archive2010-2q.asp
08-05-10,Nalacheritham 4,Aranmula,Pattanamthitta,Kerala,India,"Bahuka: Kala. Vasu Pisharody, Damayanthi: Oyoor Ramachandran, Kesini: RLV Radhakrishnan, Pattu: Pathiyoor Shankarankutty, Kala. Balachandran, Chenda: Kala. Balaraman, Maddalam: Kala. Narayanan Nair, C",,Jaya Lindsey,archive2010-2q.asp
07-05-10,Nalacheritham 3,Aranmula,Pattanamthitta,Kerala,India,"Nala: Ettumanoor Kannan, Karkodakan: Thiruvalla Babu, Bahuka: Thonnakkal Peethambaran, Damayanthi: Oyoor Ramachandran, Sudeva: FACT Padmanabhan, Varshneyan: Thattayil Unnikrishnan, Jivalan: Thiruvalla",,Jaya Lindsey,archive2010-2q.asp
06-05-10,Nalacheritham 2,Aranmula,Pattanamthitta,Kerala,India,"Nala: Kala. Gopi, Damayanthi: Margi Vijayakumar, Pushkara: Thonnakkal Peethambaran, Kali: Neliyod Vasudevan Namboothiri, Dwaparan: Thiruvalla Babu, Indra: Kalanilayam Vinod, Kattalan: FACT Mohan, Patt",,Jaya Lindsey,archive2010-2q.asp
06-05-10,"Kalyanaswagandhigam, Kiratham",Amballoor Thrikkovil,Ernakulam,Kerala,India,"Bhima-1 - Kalakshethra Suchithra suresh, Panchali- Kalakshethra Anjana, Hanuman - Kalakshetra Sreeja soman, Bhima-2 - Kalakshethra Agninandha, Arjunan - R L V Sunil Pallipuram, Kattalan - Thiruvizha J",Kerala Kalakshethra,Krishnan,archive2010-2q.asp
05-05-10,Nalacheritham 1,Aranmula,Pattanamthitta,Kerala,India,"Nala: Kala. Vasu Pisharody, Hamsa: Madavoor Vasudevan Nair, Damayanthi: RLV Radhakrishnan, Sakhi: Kala. Arun, Unni, Pattu: Kalanilayam Unnikrishnan, Kala. Sajeev, Chenda: Kala. Balaraman, Maddalam: Ka",,Jaya Lindsey,archive2010-2q.asp
04-05-10,"Nalacheritham 1, Daksha Yagam",Cheryiyakad Karunagapally,,Kerala,India,"Nala: FACT Mohan, Hamsa: Kala. Krishnaprasad, Damayanthi: Oyoor Ramachandran, Daksha: Kala. Myannad Rajeev, Veerabhadra: Kala. Prasanth, Sathi: Kala. Anilkumar, Pattu: Pathiyoor Shankarankutty, Kottak",,Hari,archive2010-2q.asp
04-05-10,Santhana Gopalam,Kozhikode,Kozhikode,Kerala,India,"Kala. Balasubramanian, etc",,Hari,archive2010-2q.asp
04-05-10,"Santhanagopalam,Kiratham","Thirumoozhikkulam Lakshmana swamy Temple, MOOZHIKKULAM, 10 pm",Ernakulam,Kerala,India,"PERFORMING BY THRIPPOONITHURA KATHAKALI KENDRAM (VANITHA VIBHAGAM) Radhikavarma,Geethavarma,Radhika ajayan,Prameela vijayan,Priya namboothiri,Karthika,syama.PATTU;Kumarivarma,Sailajavarma.CHENDA;Gopik",TEMPLE ADVISORY COMMETTE MOOZHIKKULAM.Ph9388370107,T.G.Nandakumar,archive2010-2q.asp
04-05-10,"Nalacheritham 1, Daksha Yagam",Karunagapali,,Kerala,India,"Kala. Rajashekaran, Kala. Krishnaprasad, Kala. Ramachandran Unnithan, FACT Mohan, Pattu: Pathiyoor Shankarankutty, Kala. Sajeev, Chenda: Ayamkudi Unnikrishnan, Kala. Varanasi Narayana Namboothiri, Mad",,Hari,archive2010-2q.asp
03-05-10,SREERAMAPATTABHISHEKAM,"Sreekoodalmanikyam Utsavam,Irinjalakuda",Thrissur,Kerala,India,"5.30pm.SAMGEETHAKKACHERI:T.M.Krishna,Chennai,Violin:T.K.V.Ramanujacharyalu, Mridangam:Naanchil A.R.Arul,Ghatom:Udupi Sreedhar,7.30.NRITHANRITHIANGAL:Sreedhar and Anuradha Sreedhar.12.00: KATHAKALI.",Koodalmanikyam Dewaswam 9249800700,M.K.ANIYAN,archive2010-2q.asp
03-05-10,Kiratham,Thekkan Chittor Temple,Ernakulam,Kerala,India,"RLV Sasikumar, Dr. Narayana Namboothiri, RLV Pramod, Pattu: Kala. RamMohan, Kala. Sreejith, Gopikrishnan Thampuran, Maddalam: Kala.Prasanth",,Hari,archive2010-2q.asp
03-05-10,Kiratham,"Chittoor Sree Krishna Swamy Temple, Ernakulam",Ernakulam,Kerala,India,Will Be updated,Kiratham,Raju,archive2010-2q.asp
02-05-10,Daksha Yagam,"Chitoor Sree Krishna Swamy Temple, Ernakulam",Ernakulam,Kerala,India,"Vesham: Sri Kal.Pratheepan, Sri Kottakkal Devadas etc Pattu: Kal Babu Namboothiri etc",Ulsava Committe,Raju,archive2010-2q.asp
02-05-10,Balivadham,"Kalikkotta Palace, Thripunithura. 6 p.m.",Ernakulam,Kerala,India,"Ravanan-Vazhenkada Vijayan, Bali-Nelyod Vasudevan Namboodiri, Bali-Nelliyodu Vasudevan Namboothiri,Sugrivan-Kot.Devadas, Sriraman-Kaln. Vinod, Lakshman-Biju Bhaskar, Sita-Sadanam Vijayan, Marichan,Jad",Thripunithura Kathakali Kendram,"Biju Anand, North Paravur",archive2010-2q.asp
02-05-10,Daksha Yagam,Thekkan Chittor Temple,Ernakulam,Kerala,India,"Daksha: Kala. Pradeep, Veerabhadra: Kottakkal Devadas, Bhadrakali: Kala. Kaladasan, Pattu: Palanad Divakaran, Kala. Sreejith, Chenda: Gopikrishnan Thampuran, Kalanilayam Ratheesh, Maddalam: Kala. Pras",,Hari,archive2010-2q.asp
02-05-10,Kuchella Vrittam,Kolanadi,,Kerala,India,"Kala. Balasubramanian, etc",,Hari,archive2010-2q.asp
02-05-10,Balivadham,"Kalikotta Palace, Tripunithura. 5pm",Ernakulam,Kerala,India,"Ravanan-Vazhenkada Vijayan, Bali-Nelyod Vasudevan Namboodiri, Sugrivan-Kottakkal Devadas, Sriraman-Kalanilayam Vinod, Lakshman-Biju Bhaskar, Sita-Sadanam Vijayan, Marichan,Jadayu&Tara-RLV Akhil, Sanya",Tripunithura Kathakali Kendram-0-9895089740,Tripunithura Kathakali Kendram,archive2010-2q.asp
02-05-10,"NALACHARITHAM NAALAAMDIVASAM , THORANAYUTDHAM","Sreekoodalmanikyam Utsavam,Irinjalakuda",Thrissur,Kerala,India,"5.30pm.KARNATAKA - HINDUSTHANI SAMGEETHASAMANWAYAM by Sreeram Parasuram and Anooradha Sreeram,Violin:Viju S.Anand,Harmonium:Umaakanth Puraanika,Mridangam: Ananthakrishnan,Thabala:Udayaraj Karpur,7.30p",Koodalmanikyam Dewaswam 9249800700,M.K.ANIYAN,archive2010-2q.asp
01-05-10,Kuchelavritham,Sree Krishna Temple Pallipuram Mana Chottanikkara 6 pm,Ernakulam,Kerala,India,"Kal Vasupisharody(Kuchelan); Kal Vijayakumar(Kuchelapatni); Kal Mukundan(Sri Krishna); Tripunithura Ratheesh(Rukmini); Kal Jayaprakash, Kal Vinod(Music); Kalanilayam Ratheesh(Chenda); Kal Sasi(Maddala",Renjith R 9447161980,Renjith R Ernakulam,archive2010-2q.asp
01-05-10,"NALACHARITHAM MOONNAMDIVASAM , DAKSHAYAAGAM","Sreekoodalmanikyam Utsavam,Irinjalakuda",Thrissur,Kerala,India,"5.30pm.VIOLIN DUET.Mysore M.Nagaraj & Dr.Mysore M.Manjunath ,Mridangam:R.Remsh, Ghatom:Tripunithura Radhakrishnan,7.30.KALAANJALI NRITHASILPAM by Kalaakshethra Cousins(Manju Deepthikumar,Vijayasamgeet",Koodalmanikyam Dewaswam 9249800700,M.K.ANIYAN,archive2010-2q.asp
01-05-10,"Santhana Gopalam, Karna Shapadam",Sri Vallabha Kshetram Thiruvalla,Alleppey,Kerala,India,"Arjuna: Kala. Krishnakumar, Brahmana: Mathoor Govindankutty, Kala. Vijayakrishnan Unnithan, Thiruvalla Babu, FACT Mohan, Pattu: Kottakkal Madhu, Kala. Sajeev, Parimanam Madhu, Chenda: Ayamkudi Unnikri",,Hari,archive2010-2q.asp
01-05-10,Bana Yudham,Thekkan Chittor Temple 12:30 am,Ernakulam,Kerala,India,"Bana: Madavoor Vasudevan Nair, Usha: Kala. Vijayakumar, Chithralekha: Kala. Rajashekaran, Anirudha: Dr. Narayana Namboothiri, Nelliyod Vasudevan Namboothiri, Kala. Hari R. Nair, Kala. Vaishak, Pattu: ",,Hari,archive2010-2q.asp
01-05-10,Nalacharitham Nalam Divasam,"Kalikotta Palace, Tripunithura. 5pm",Ernakulam,Kerala,India,"Bahukan-Kottakkal Chendrasekhara Warrier, Damayanthi-Kalamandalam Rajasekharan, Keshini-Kalamandalam Suchindran. Vocal-Kottakkal Narayanan, Nedumbilli Rammohan. Chenda-Kalamandalam Unnikrishnan. Madha",Tripunithura Kathakali Kendram-0-9895089740,Tripunithura Kathakali Kendram,archive2010-2q.asp
01-05-10,Kalyana Saugandhikam,Kozhikode,Kozhikode,Kerala,India,"Kala. Balasubramanian, etc",,Hari,archive2010-2q.asp
01-05-10,Nalacharitham Nalam Divasam,"Kalikkotta Palace, Thripunithura. 6 p.m.",Ernakulam,Kerala,India,"Bahukan-Kot.Chendrasekhara Warrier, Damayanthi-Kal.Rajasekharan, Keshini-Kal.Suchindranath. Vocal-Kot.Narayanan, Nedumbilli Rammohan. Chenda-Kal.Unnikrishnan. Madhalam-Kal.Sasi.Chutti-Kaln.Saji",Thripunithura Kathakali Kendram,"Biju Anand, North Paravur",archive2010-2q.asp
01-05-10,Karna Shapadam,Atingal,Thiruvananthapuram,Kerala,India,"Karna: Madavoor Vasudevan Nair, Kunthi: RLV Radhakrishnan, Duryodhana: Kala. Sudevan, Dussassana: Biju Lal, Bhanumathi: Kalabharathi Gireeshan, Pattu: Kala. Vinod, Chenda: Kala. Shivadas, Maddalam: Ka",,Hari,archive2010-2q.asp
01-05-10,Banayudham,Sree Thekkan Chittoor Sree Krishna Swamy Temple Ernakulam,Ernakulam,Kerala,India,"Sri Madavoor Vasudevan Nair, Sri Kala: Rajasekharan, Sri Nelliyod Vasudevan Namboothiri,etc. Pattu: Kal Babu Namboothiri & Vinod. Melam : Kala: Raman Namboothiri Gopi Krishnan etc",ulsava committee,Raju,archive2010-2q.asp
30-04-10,Poothanamoksham,Kizhur Temple,Palakkad,Kerala,India,"Sadanam Vijayan Varier Vocal: Sadanam Shyamalan, Vellinezhi Achuthan Kutty Maddalam: Sadanam Rajan","Kizhakkeppat Sethumadhavan Nair, 0466-2241117",dr Vellinezhi Achuthan kutty,archive2010-2q.asp
30-04-10,"Nalacharitham -2 (Kattalan Scene), Keechaka Vadham, Balivadham","Thekkan Chittoor Sri Krishna Swamy Temple, Ernakulam",Ernakulam-27,Kerala,India,"Sri. Kala: Balasubrahmonian, Sri Nelliyod Vasudevan Namboothiri,Sri Kottakkal Kesavan Kundalayar, Sri Vasudevan Kundalayar, Kottakal Devadas, Sri Pariyanam Patta Divakran, Sri Champakkara Vijayan etc ",Ulsava Committe,Raju,archive2010-2q.asp
30-04-10,Poothanamoksham,Kizhur Kunnassamama Temple,Palakkad,Kerala,India,"Sadanam Vijayan Varier,Sadanam Syamalan, Vellinezi Acutan Kutty, Sadanam Rajan etc","KunnassamamaTempleCommittee,KizurKizakkeppat",dr Vellinezhi Achuthan Kutty,archive2010-2q.asp
30-04-10,"Nalacheritham 2 (Kattalan and Damayanthi only), Keechaka Vadham, Bali Vadham",Thekkan Chittor Temple 10:30 pm,Ernakulam,Kerala,India,"Kattalan: Kala. Balasubramanian, Damayanthi: Kala. Vijayakumar, Keechaka: Kottakkal Kesavan, Syrandri: Kala. Vijayakumar, Vallan: Kala. Kaladasan, Bali: Nelliyod Vasudevan Namboothiri, Sugreeva: Pariy",,Hari,archive2010-2q.asp
30-04-10,Daksha Yagam,Varkala,,Kerala,India,"Kalirangam Biju Lal, Kala. Parthasarathy, Kala. Sudevan, Kalabharathi Maneesh, Kalabharathi Gireeshan, Pattu: Kalabharathi Ganesh, Kalabharathi Biju Narayan, Chenda: Kalabharathi Sumesh, Maddalam: Oyo",,Hari,archive2010-2q.asp
